tmp_doi,bso_classification_classe,source
10.1119/10.0001630,8,mesri
10.1016/j.ekir.2018.10.005,7,mesri
10.1534/g3.120.401537,7,mesri
10.2478/caim-2020-0001,7,mesri
10.1186/s13027-019-0262-5,7,mesri
10.1111/ans.14107,7,mesri
10.1007/s00220-018-3191-z,8,mesri
10.1002/hipo.22567,0,mesri
10.1016/j.asr.2020.09.009,3,mesri
10.3389/fphys.2021.587753,0,mesri
10.1053/j.gastro.2018.07.015,7,mesri
10.1038/nature25001,8,mesri
10.1016/j.respol.2018.11.005,3,mesri
10.1163/15685411-00002973,0,mesri
10.3847/1538-4357/aabee4,8,mesri
10.1111/jdv.17068,7,mesri
10.1016/j.jasrep.2018.03.032,5,mesri
10.1111/bjd.17464,7,mesri
10.3390/rs13101961,3,mesri
10.1016/j.jmaa.2017.04.011,6,mesri
10.1016/j.tiv.2016.01.007,7,mesri
10.1016/j.jse.2020.03.042,7,mesri
10.3847/1538-4357/833/2/132,8,mesri
10.1051/0004-6361/201628968,8,mesri
10.1007/s11187-019-00145-w,2,mesri
10.1126/sciadv.aaz4868,3,mesri
10.1016/j.neurad.2020.01.083,7,mesri
10.4000/oeconomia.7298,5,mesri
10.1088/1538-3873/aad8ed,8,mesri
10.1038/s41366-018-0201-3,0,mesri
10.3390/rs13112199,3,mesri
10.1051/0004-6361/201527616,3,mesri
10.1016/j.cub.2019.01.053,0,mesri
10.1093/icc/dtx043,2,mesri
10.1016/j.enpol.2020.111866,3,mesri
10.1111/beer.12294,0,mesri
10.1016/j.ecosta.2016.09.003,6,mesri
10.1093/mnras/stw576,3,mesri
10.1021/acs.energyfuels.0c02233,3,mesri
10.1016/j.jafrearsci.2019.03.017,3,mesri
10.1038/s41598-018-19471-2,0,mesri
10.1051/medsci/2020192,7,mesri
10.1016/j.joep.2020.102311,6,mesri
10.15252/embj.201796687,7,mesri
10.1016/j.jcis.2019.12.099,1,mesri
10.5802/smai-jcm.19,2,mesri
10.1055/s-0044-100693,0,mesri
10.1002/asna.201713352,3,mesri
10.3917/cm.095.0217,5,mesri
10.1016/j.ifacol.2017.08.1267,2,mesri
10.1093/neuros/nyaa373,7,mesri
10.1371/journal.pone.0146010,7,mesri
10.1016/j.anplas.2020.07.006,7,mesri
10.1016/j.scico.2018.05.005,2,mesri
10.1038/s41598-017-10461-4,0,mesri
10.1007/s11517-020-02190-0,7,mesri
10.1111/jdv.13240,7,mesri
10.3389/fendo.2019.00932,0,mesri
10.1002/dvg.23074,0,mesri
10.1063/1.5128269,8,mesri
10.1093/mnras/staa1776,8,mesri
10.1186/s12870-020-2310-0,0,mesri
10.5194/se-11-2245-2020,3,mesri
10.1016/j.ijdrr.2020.101724,3,mesri
10.1371/journal.pone.0149941,0,mesri
10.1016/j.jfa.2016.06.011,6,mesri
10.1093/imanum/drz020,8,mesri
10.1049/el.2019.1913,4,mesri
10.1117/12.2254132,7,mesri
10.3847/1538-4357/833/2/159,8,mesri
10.1002/jgt.22252,6,mesri
10.1016/j.ecolecon.2017.03.032,0,mesri
10.1145/3308897.3308928,2,mesri
10.3917/ride.324.0431,9,mesri
10.1051/0004-6361/201834820,8,mesri
10.1038/s41467-020-15593-2,0,mesri
10.3847/1538-4357/833/1/40,3,mesri
10.1016/j.jvs.2019.06.107,7,mesri
10.3390/sports4040049,0,mesri
10.1177/1471301217714093,7,mesri
10.1177/0023830918819573,5,mesri
10.1007/s00009-020-01609-0,6,mesri
10.1038/s41598-018-24321-2,0,mesri
10.3847/1538-4357/aae9df,3,mesri
10.1126/science.aar5663,0,mesri
10.1016/j.crci.2016.03.005,1,mesri
10.1038/mi.2015.114,7,mesri
10.2478/stap-2019-0015,5,mesri
10.1016/j.tecto.2017.09.017,3,mesri
10.1159/000495987,7,mesri
10.1016/j.lithos.2020.105870,3,mesri
10.1002/ijch.201600067,1,mesri
10.1007/s11075-020-01022-4,6,mesri
10.1016/j.asr.2020.05.034,3,mesri
10.1038/s41566-020-00715-5,8,mesri
10.1038/s41467-021-23648-1,0,mesri
10.1016/j.jpeds.2017.03.055,7,mesri
10.1209/0295-5075/124/20001,8,mesri
10.1111/fme.12321,0,mesri
10.3847/1538-4357/ab253c,8,mesri
10.1039/c9cc04489b,7,mesri
10.1051/0004-6361/201527344,3,mesri
10.1051/0004-6361/201629505,8,mesri
10.1038/s41598-017-18433-4,0,mesri
10.18632/oncotarget.12651,7,mesri
10.1145/3197517.3201378,2,mesri
10.1111/bre.12289,3,mesri
10.1007/978-3-030-58475-7_24,2,mesri
10.1684/abc.2016.1162,7,mesri
10.1051/epjconf/201716003007,3,mesri
10.1371/journal.pone.0228283,0,mesri
10.1080/00015385.2018.1522074,7,mesri
10.1016/j.jviscsurg.2019.09.002,7,mesri
10.3917/rmm.184.0491,5,mesri
10.1080/19420889.2017.1300215,0,mesri
10.1007/s11695-015-1907-0,7,mesri
10.1016/j.clinbiomech.2019.03.017,7,mesri
10.1007/s40279-015-0422-8,7,mesri
10.1063/5.0019039,8,mesri
10.3389/fmed.2020.603961,7,mesri
10.1016/j.quascirev.2018.01.014,3,mesri
10.1007/s11629-017-4751-y,3,mesri
10.3390/math8122127,3,mesri
10.1016/j.jmateco.2019.08.002,6,mesri
10.1007/s10817-020-09543-2,2,mesri
10.1111/gbb.12556,7,mesri
10.1051/0004-6361/201731880,3,mesri
10.1016/j.geomphys.2019.103542,8,mesri
10.1007/978-3-319-66185-8_40,7,mesri
10.1016/j.cels.2020.08.019,0,mesri
10.1190/geo2018-0093.1,3,mesri
10.1089/neu.2019.6399,7,mesri
10.1016/j.lpm.2015.08.008,7,mesri
10.1093/mnras/staa2987,8,mesri
10.1001/jama.2016.3486,7,mesri
10.1007/s10340-019-01167-9,0,mesri
10.1038/s41598-017-03996-z,0,mesri
10.1093/mnras/sty1255,3,mesri
10.1007/s00024-016-1262-7,3,mesri
10.1111/sjos.12424,6,mesri
10.1093/gji/ggab202,3,mesri
10.1127/entomologia/2017/0587,0,mesri
10.1117/12.2546833,8,mesri
10.3390/insects11100695,0,mesri
10.1515/jgth-2019-0059,6,mesri
10.1093/ecco-jcc/jjw008,7,mesri
10.1093/mnras/stx2956,8,mesri
10.1051/0004-6361/201527691e,3,mesri
10.1038/bmt.2015.351,7,mesri
10.3201/eid2305.161788,7,mesri
10.1016/j.jvs.2019.03.021,7,mesri
10.1016/j.immuni.2020.09.006,7,mesri
10.1016/j.bbamcr.2016.02.018,0,mesri
10.3389/fimmu.2016.00197,7,mesri
10.1016/j.jecp.2019.104735,0,mesri
10.1145/3156346.3156348,6,mesri
10.1016/j.quascirev.2020.106239,3,mesri
10.1016/j.clnu.2020.09.045,7,mesri
10.1007/978-3-030-01588-6_11,6,mesri
10.1021/acs.inorgchem.5b02349,8,mesri
10.1002/pssa.201600419,8,mesri
10.1111/sms.12490,0,mesri
10.1007/s11187-018-00133-6,2,mesri
10.1093/annonc/mdx351,7,mesri
10.3847/2041-8213/ab9e6a,3,mesri
10.1007/s10096-019-03490-6,7,mesri
10.1542/peds.2020-047621,0,mesri
10.1111/ajt.14212,7,mesri
10.1080/10438599.2017.1322234,9,mesri
10.1007/s10658-020-02049-y,0,mesri
10.1016/j.canrad.2018.01.006,7,mesri
10.3389/fonc.2020.00641,7,mesri
10.3389/fphar.2021.657743,7,mesri
10.1371/journal.pone.0232119,7,mesri
10.1155/2020/8875612,7,mesri
10.1016/j.anthro.2018.09.003,3,mesri
10.1051/0004-6361/201833195,8,mesri
10.1371/journal.pbio.3000902,0,mesri
10.3917/crii.078.0147,9,mesri
10.1364/cleo_si.2016.sf2l.6,8,mesri
10.1051/0004-6361/201730665,8,mesri
10.1371/journal.pgen.1006192,0,mesri
10.1016/j.biochi.2019.03.012,7,mesri
10.1007/s00425-020-03422-1,0,mesri
10.1007/s11214-020-00692-9,3,mesri
10.1016/j.jsams.2016.05.002,0,mesri
10.1016/j.clnu.2016.04.009,7,mesri
10.1088/1361-6382/aadf1a,8,mesri
10.1016/j.gexplo.2018.10.001,3,mesri
10.1093/mnras/staa588,8,mesri
10.1016/j.respol.2020.104171,2,mesri
10.1007/s00285-020-01490-1,0,mesri
10.1016/j.lithos.2015.11.015,3,mesri
10.1117/12.2233311,3,mesri
10.1007/978-981-4560-44-3_100,4,mesri
10.1016/j.spa.2019.07.010,6,mesri
10.1002/ijc.31296,7,mesri
10.1016/j.aim.2017.01.016,6,mesri
10.1007/s00421-020-04500-8,0,mesri
10.1016/j.jasrep.2018.02.032,5,mesri
10.1002/oca.2398,2,mesri
10.1002/prot.25574,0,mesri
10.1093/mnras/stw2641,8,mesri
10.1016/j.quaint.2020.11.018,5,mesri
10.1016/j.jafrearsci.2015.03.008,3,mesri
10.1111/1744-7917.12888,0,mesri
10.3389/fncel.2021.633757,0,mesri
10.1007/978-3-030-21949-9_35,2,mesri
10.1145/3414685.3417823,2,mesri
10.1007/s00345-016-1826-2,7,mesri
10.1111/mec.14579,0,mesri
10.1016/j.jpaa.2017.09.004,6,mesri
10.1007/s11695-020-05133-8,7,mesri
10.1007/s10476-018-0308-8,6,mesri
10.1016/j.neurol.2019.07.001,7,mesri
10.1016/j.neunet.2019.09.024,2,mesri
10.1016/j.phytochem.2017.01.015,0,mesri
10.1001/jama.2015.17821,7,mesri
10.1080/00207543.2020.1847341,2,mesri
10.1016/j.bioorg.2019.103243,7,mesri
10.3847/2041-8213/aaa4f6,8,mesri
10.1140/epjc/s10052-020-8015-6,8,mesri
10.1051/0004-6361/201628470,3,mesri
10.1088/1367-2630/18/4/043009,8,mesri
10.1002/yea.3176,1,mesri
10.1001/jamadermatol.2017.6401,7,mesri
10.1093/jee/tov388,0,mesri
10.1111/mpp.12730,0,mesri
10.3847/1538-3881/ababa6,3,mesri
10.1371/journal.pone.0217121,7,mesri
10.1371/journal.pntd.0004303,7,mesri
10.1007/978-3-030-22312-0_11,2,mesri
10.1051/0004-6361/201937022,3,mesri
10.1038/s41416-019-0512-8,7,mesri
10.3390/biom11050751,0,mesri
10.1080/15548627.2020.1844433,7,mesri
10.1186/s13613-018-0381-y,7,mesri
10.1051/0004-6361/201833263,3,mesri
10.1038/ncomms12856,7,mesri
10.1145/3377555.3377888,2,mesri
10.1016/j.jasrep.2019.101909,5,mesri
10.3389/fendo.2016.00024,0,mesri
10.3917/cpc.055.0081,7,mesri
10.1007/s00401-016-1577-6,7,mesri
10.1177/0843871415624167,5,mesri
10.1093/mnras/stz375,8,mesri
10.1145/3427796.3427811,8,mesri
10.1111/exd.12938,7,mesri
10.1186/s12915-021-00994-6,0,mesri
10.1051/0004-6361/202038649,8,mesri
10.1002/ps.6042,0,mesri
10.1016/j.amp.2018.03.006,9,mesri
10.1016/j.ekir.2020.02.1033,7,mesri
10.1016/j.bulcan.2017.10.012,7,mesri
10.24963/ijcai.2019/953,5,mesri
10.1785/0220170243,3,mesri
10.1080/03014460.2020.1748712,0,mesri
10.1007/s00453-016-0243-7,2,mesri
10.3389/fendo.2019.00768,0,mesri
10.3917/pox.113.0171,9,mesri
10.3390/molecules21040492,0,mesri
10.1016/j.polymer.2018.10.054,1,mesri
10.3847/1538-3881/153/1/27,3,mesri
10.1007/s10577-017-9557-9,0,mesri
10.1111/ene.14865,7,mesri
10.1186/s12915-020-00820-5,0,mesri
10.3389/fevo.2020.555698,0,mesri
10.1093/jxb/erz348,0,mesri
10.1016/j.jid.2017.01.018,7,mesri
10.1007/s10915-015-0044-1,8,mesri
10.1016/j.jmaa.2019.123768,6,mesri
10.1007/978-3-030-44411-2_6,2,mesri
10.1038/s41467-020-18924-5,0,mesri
10.1016/j.electacta.2018.03.036,1,mesri
10.1145/2909132.2926078,0,mesri
10.1117/12.2211018,8,mesri
10.1016/j.endm.2017.06.051,2,mesri
10.1007/s10479-019-03403-y,2,mesri
10.1075/rllt.14.13pes,5,mesri
10.1016/j.dld.2015.10.005,7,mesri
10.1016/j.ydbio.2017.04.010,0,mesri
10.1007/s00205-015-0925-3,6,mesri
10.1093/mnras/stz1036,3,mesri
10.1016/j.gca.2015.11.023,3,mesri
10.1021/acsphotonics.9b00433,8,mesri
10.1007/978-3-319-64010-5_7,7,mesri
10.1007/s00414-018-1833-5,7,mesri
10.1007/s00429-017-1416-0,0,mesri
10.1007/s11538-017-0296-z,0,mesri
10.1007/s10340-016-0791-2,0,mesri
10.1002/cnma.201900396,1,mesri
10.1016/j.cllc.2019.07.010,7,mesri
10.1039/d0gc04323k,1,mesri
10.21037/pcm.2019.01.03,7,mesri
10.1371/journal.pone.0173797,7,mesri
10.1007/s11049-020-09476-w,5,mesri
10.3389/fimmu.2017.00063,7,mesri
10.3390/nu11092210,7,mesri
10.1002/jgt.22444,6,mesri
10.1007/978-3-030-20751-9_5,8,mesri
10.1016/j.ydbio.2017.02.015,0,mesri
10.1017/jfm.2016.475,8,mesri
10.1111/1556-4029.13520,7,mesri
10.1117/12.2233208,8,mesri
10.1007/978-1-4939-9136-5_19,0,mesri
10.1049/el.2019.1242,4,mesri
10.15407/ujpe64.4.293,8,mesri
10.1016/j.biochi.2021.06.009,0,mesri
10.1016/j.neurol.2020.11.012,7,mesri
10.1016/j.praneu.2020.07.001,7,mesri
10.1016/j.scitotenv.2020.138922,3,mesri
10.23967/dbmc.2020.196,1,mesri
10.1016/j.ceramint.2020.05.233,8,mesri
10.1051/0004-6361/201732079,8,mesri
10.1016/j.celrep.2020.108549,0,mesri
10.1111/bjd.14808,7,mesri
10.3389/fonc.2020.557643,7,mesri
10.1007/s12220-020-00535-7,8,mesri
10.1016/j.jctb.2021.06.003,6,mesri
10.1007/s10644-020-09278-5,3,mesri
10.1093/mnras/staa3443,8,mesri
10.1093/mnras/staa1827,3,mesri
10.3917/cep.069.0185,9,mesri
10.1002/ps.6259,0,mesri
10.1007/978-3-030-50146-4_32,2,mesri
10.1051/medsci/2020282,0,mesri
10.1016/j.jnoncrysol.2017.08.035,8,mesri
10.1140/epjc/s10052-016-4496-8,3,mesri
10.3390/w12030647,3,mesri
10.1007/978-3-030-58475-7_37,2,mesri
10.18632/oncotarget.8458,7,mesri
10.1371/journal.pone.0203002,7,mesri
10.1016/j.healun.2020.11.005,7,mesri
10.1063/5.0009527,8,mesri
10.1007/978-981-15-5436-0_60,3,mesri
10.1007/s00280-019-03833-2,7,mesri
10.1002/jbm4.10076,7,mesri
10.1039/c5ra25176a,1,mesri
10.1016/j.lithos.2020.105653,3,mesri
10.1016/j.crhy.2019.09.002,5,mesri
10.3390/rs13050849,3,mesri
10.1016/j.clnu.2019.04.019,7,mesri
10.1007/978-1-0716-1032-9_1,0,mesri
10.1016/j.buildenv.2019.01.019,3,mesri
10.1051/0004-6361/201730777,8,mesri
10.1145/3130261.3130262,2,mesri
10.15609/annaeconstat2009.135.0121,9,mesri
10.1186/s40658-020-00299-7,7,mesri
10.1007/s00590-019-02572-7,7,mesri
10.3390/app10144701,8,mesri
10.37725/mgmt.v23i4.4501,9,mesri
10.1111/arcm.12175,5,mesri
10.1371/journal.pgen.1007621,0,mesri
10.1038/s41598-021-90767-6,0,mesri
10.1016/j.canrad.2017.06.009,7,mesri
10.1177/0003319720916300,7,mesri
10.1002/dta.2689,0,mesri
10.1093/mnras/stw537,3,mesri
10.1016/j.accpm.2018.02.022,7,mesri
10.1007/s11187-017-9934-y,3,mesri
10.1007/978-3-030-17402-6_27,2,mesri
10.1117/12.2309220,3,mesri
10.1016/j.cmet.2018.12.004,0,mesri
10.1021/acs.iecr.6b00811,1,mesri
10.1051/0004-6361/201935561,8,mesri
10.1093/mnras/stw2861,3,mesri
10.1021/acs.jpcb.7b08825,1,mesri
10.1002/yea.3377,0,mesri
10.1016/j.biopsych.2020.10.009,7,mesri
10.1111/jdv.16614,7,mesri
10.1016/j.soard.2015.10.070,7,mesri
10.1016/j.dam.2017.01.030,6,mesri
10.5220/0007752202820288,3,mesri
10.1007/978-3-319-51034-7_1,2,mesri
10.1371/journal.pone.0203101,7,mesri
10.1016/j.scitotenv.2017.11.244,0,mesri
10.3389/fmars.2017.00347,0,mesri
10.1093/mnrasl/slz184,3,mesri
10.1016/j.compbiomed.2017.07.004,7,mesri
10.1016/j.clinre.2019.06.013,7,mesri
10.1016/j.sigpro.2018.07.024,2,mesri
10.1007/978-1-4939-8894-5_5,0,mesri
10.1073/pnas.2005255117,0,mesri
10.1051/medsci/2020242,5,mesri
10.1016/j.biotechadv.2019.107463,0,mesri
10.1051/0004-6361/201629805,0,mesri
10.1093/neuonc/noaa121,7,mesri
10.1051/0004-6361/201628666,8,mesri
10.1016/j.avsg.2019.05.029,7,mesri
10.1080/13621025.2020.1733259,9,mesri
10.3166/rfg.2018.00253,9,mesri
10.1016/j.rgg.2016.03.016,3,mesri
10.1093/llc/fqw021,2,mesri
10.1016/j.purol.2016.12.008,7,mesri
10.1080/00927872.2017.1404081,6,mesri
10.1007/978-3-319-78825-8_10,6,mesri
10.1145/3364908.3365295,7,mesri
10.3917/lf.197.0005,5,mesri
10.1016/j.rmr.2017.11.008,7,mesri
10.1016/j.jaad.2020.04.117,7,mesri
10.1063/1.4986802,8,mesri
10.37236/6922,6,mesri
10.1051/0004-6361/201731627,8,mesri
10.1051/0004-6361/201732516,3,mesri
10.1051/0004-6361/201834042,3,mesri
10.1051/0004-6361/201935622,3,mesri
10.1088/1361-6528/aa873a,8,mesri
10.1002/ecy.3316,0,mesri
10.1007/978-3-319-63630-6_1,6,mesri
10.1007/s10596-016-9606-z,3,mesri
10.1117/12.2599659,3,mesri
10.1016/j.otsr.2018.04.025,7,mesri
10.1039/d0py00688b,1,mesri
10.1016/j.rsase.2018.12.001,3,mesri
10.1051/0004-6361/201526818,3,mesri
10.3389/fphys.2020.00657,7,mesri
10.1515/nanoph-2020-0352,8,mesri
10.1007/s11187-019-00236-8,2,mesri
10.1111/cid.12675,7,mesri
10.3390/universe5030081,8,mesri
10.1163/25888072-02011022,9,mesri
10.1007/s10107-019-01401-3,6,mesri
10.1089/thy.2015.0652,7,mesri
10.1186/s13195-017-0288-0,7,mesri
10.1145/3393672.3398648,2,mesri
10.1136/bjsports-2017-097792,7,mesri
10.1016/j.annpat.2019.06.003,7,mesri
10.1007/978-3-030-34054-4_12,9,mesri
10.1093/gji/ggz150,3,mesri
10.1186/s12864-016-2384-0,0,mesri
10.1007/978-3-030-17219-0_6,7,mesri
10.1016/j.msard.2021.103012,7,mesri
10.1051/0004-6361/201834251,3,mesri
10.1051/0004-6361/201732568,8,mesri
10.1007/978-3-319-45276-0_4,2,mesri
10.1088/1361-6544/ab95ac,8,mesri
10.1038/s41598-019-40766-5,0,mesri
10.1016/j.ifacol.2017.08.1593,2,mesri
10.1016/j.resp.2017.06.009,0,mesri
10.1002/mop.32384,2,mesri
10.3389/fonc.2020.00723,7,mesri
10.1007/s11695-016-2424-5,7,mesri
10.1017/qua.2018.142,3,mesri
10.1002/mana.201600205,6,mesri
10.1038/s41561-020-0544-y,8,mesri
10.1016/j.ajem.2018.05.065,7,mesri
10.1016/j.parco.2019.02.004,2,mesri
10.1155/2018/2426138,7,mesri
10.1039/d0gc01332c,3,mesri
10.1016/j.jcf.2017.03.003,7,mesri
10.1016/j.tecto.2017.05.006,3,mesri
10.1007/s00464-019-06938-0,7,mesri
10.1093/molbev/msz006,0,mesri
10.1122/1.4954084,1,mesri
10.1051/medsci/2020040,7,mesri
10.1051/jbio/2016026,0,mesri
10.1007/978-3-030-19432-1_8,2,mesri
10.1016/j.ifacol.2017.08.1725,2,mesri
10.1016/j.evopsy.2015.12.009,7,mesri
10.3390/genes12050771,0,mesri
10.1051/0004-6361/201730460,8,mesri
10.1051/0004-6361/201832841,3,mesri
10.3389/feart.2021.638723,3,mesri
10.1515/sem-2019-0043,9,mesri
10.1016/j.puhe.2020.08.029,7,mesri
10.3934/mcrf.2020023,9,mesri
10.1016/j.accpm.2020.09.007,7,mesri
10.1007/s00440-015-0661-5,6,mesri
10.3389/fphar.2019.00791,7,mesri
10.3791/61925,0,mesri
10.1186/s12951-020-00706-2,7,mesri
10.1242/dev.166850,0,mesri
10.1038/s41598-019-43130-9,0,mesri
10.1163/15685411-bja10065,0,mesri
10.1145/3072959.3073704,9,mesri
10.1038/s41467-017-00293-1,3,mesri
10.3389/fspor.2021.653173,0,mesri
10.1016/j.nut.2016.01.019,7,mesri
10.1016/j.jfa.2017.10.022,8,mesri
10.1007/s00264-018-4123-4,7,mesri
10.1051/0004-6361/202038304,3,mesri
10.1016/j.bbrc.2016.10.139,0,mesri
10.1007/978-3-030-24882-6_15,2,mesri
10.1186/s13408-020-00101-z,0,mesri
10.1111/eva.12989,0,mesri
10.1146/annurev-environ-110718-032344,0,mesri
10.1117/12.2308162,8,mesri
10.1021/acsomega.8b02507,1,mesri
10.1117/12.2507768,4,mesri
10.1111/phpp.12325,7,mesri
10.1016/j.cpc.2017.11.015,8,mesri
10.3917/ride.323.0281,9,mesri
10.1145/3098603.3098609,2,mesri
10.3390/jcm8070974,7,mesri
10.1093/mnras/stz3057,3,mesri
10.1051/0004-6361/201528018,8,mesri
10.1088/1742-6596/925/1/012025,8,mesri
10.1016/j.nahs.2017.10.009,2,mesri
10.1002/asna.201713385,8,mesri
10.1136/bmjopen-2017-017528,7,mesri
10.1080/19406940.2020.1816561,7,mesri
10.1007/s11214-019-0613-y,3,mesri
10.1242/dev.120931,0,mesri
10.1016/j.rcot.2018.06.028,7,mesri
10.1117/12.2231811,8,mesri
10.1117/12.2232027,8,mesri
10.1016/j.trpro.2018.10.037,4,mesri
10.1016/j.scitotenv.2018.09.061,3,mesri
10.1088/2399-7532/aba6e3,7,mesri
10.1038/s41388-017-0112-0,7,mesri
10.1016/j.jebo.2017.12.003,9,mesri
10.18632/oncotarget.19170,7,mesri
10.1117/12.2314417,8,mesri
10.1117/12.2547526,8,mesri
10.1186/s10194-020-01204-4,7,mesri
10.1016/j.paid.2016.02.067,0,mesri
10.1111/ipd.12494,7,mesri
10.1080/00015458.2019.1689643,7,mesri
10.1088/1742-5468/ab47fe,8,mesri
10.1785/0120170210,3,mesri
10.1016/j.jid.2020.08.015,7,mesri
10.1111/eva.13246,0,mesri
10.1051/jbio/2020006,0,mesri
10.1088/1538-3873/aaab41,8,mesri
10.1016/j.lingua.2020.102839,5,mesri
10.1016/j.matpur.2017.05.012,6,mesri
10.1007/978-3-030-11024-6_10,2,mesri
10.1117/12.2545965,8,mesri
10.1016/j.jbiomech.2016.12.009,0,mesri
10.1016/j.synthmet.2016.12.018,1,mesri
10.3389/fendo.2019.00678,7,mesri
10.1016/j.icarus.2017.04.027,3,mesri
10.3917/reof.157.0235,6,mesri
10.3917/reof.153.0265,9,mesri
10.1016/j.cell.2016.11.010,0,mesri
10.1117/12.2232350,5,mesri
10.1038/ncomms13332,3,mesri
10.1007/978-3-030-13435-8_7,2,mesri
10.1136/bmjopen-2018-024841,7,mesri
10.1002/pssa.201700653,8,mesri
10.1177/1352458520984744,7,mesri
10.1016/j.fpurol.2020.02.001,7,mesri
10.1007/s00300-015-1663-6,0,mesri
10.1051/0004-6361/201732121,3,mesri
10.1016/j.cub.2017.11.037,0,mesri
10.1007/s00023-018-0705-3,8,mesri
10.1007/s10646-016-1721-z,0,mesri
10.1007/s11695-018-3260-6,7,mesri
10.1038/s41598-020-66841-w,0,mesri
10.3389/fimmu.2019.01688,7,mesri
10.1016/j.cpa.2016.07.001,9,mesri
10.1051/0004-6361/201832626,8,mesri
10.1088/1361-6528/ab996c,8,mesri
10.1098/rstb.2015.0373,9,mesri
10.1051/medsci/2020008,7,mesri
10.1016/j.epsl.2019.115952,3,mesri
10.3390/pr9040716,0,mesri
10.1051/0004-6361/201834614,3,mesri
10.1016/j.anihpc.2018.10.003,8,mesri
10.1051/0004-6361/202038144,0,mesri
10.1002/lpor.201800226,4,mesri
10.1051/0004-6361/201629182,0,mesri
10.1111/joes.12159,9,mesri
10.1051/0004-6361/201628227,3,mesri
10.1186/s13068-017-0823-z,0,mesri
10.1088/1741-2552/aab2f2,7,mesri
10.2140/pjm.2020.304.419,6,mesri
10.1111/nyas.14433,7,mesri
10.1111/maps.12792,3,mesri
10.1016/j.cub.2016.11.013,0,mesri
10.1002/lpor.202000385,2,mesri
10.3390/ijms21197175,0,mesri
10.1002/hep.30034,7,mesri
10.3390/biomedicines9010040,7,mesri
10.1007/s00012-019-0613-5,6,mesri
10.1016/j.precamres.2018.11.007,3,mesri
10.3389/fimmu.2019.02873,7,mesri
10.1016/j.neuroimage.2018.05.044,7,mesri
10.1177/1120672119867827,7,mesri
10.1051/medsci/20173303011,7,mesri
10.1123/ijsnem.2019-0065,0,mesri
10.1145/3302424.3303960,2,mesri
10.1093/gji/ggaa103,3,mesri
10.1016/j.econmod.2017.01.021,6,mesri
10.1021/acsphotonics.8b00809,8,mesri
10.1163/15685411-00003056,0,mesri
10.1016/j.marpetgeo.2020.104576,3,mesri
10.1111/jcmm.14176,7,mesri
10.1098/rstb.2016.0397,0,mesri
10.3390/metabo10070292,0,mesri
10.1007/978-3-319-00972-8_51,3,mesri
10.1016/j.marpetgeo.2016.04.011,3,mesri
10.1016/j.jasrep.2016.06.026,5,mesri
10.1007/s10637-019-00845-w,7,mesri
10.1002/macp.201900529,1,mesri
10.1016/j.asr.2017.10.020,3,mesri
10.1111/nph.16842,0,mesri
10.1051/0004-6361/201628761,8,mesri
10.1038/s41418-017-0016-0,0,mesri
10.1007/s13311-020-00926-2,7,mesri
10.1016/j.celrep.2019.07.062,0,mesri
10.1016/j.tecto.2016.03.022,3,mesri
10.1007/s11725-016-0677-8,7,mesri
10.3390/cancers12123675,7,mesri
10.1016/j.physa.2016.06.108,8,mesri
10.1051/0004-6361/201833477,8,mesri
10.1007/978-3-030-32357-8_86,8,mesri
10.1111/jdv.16615,7,mesri
10.1016/j.dam.2019.02.023,6,mesri
10.1016/j.celrep.2020.02.056,7,mesri
10.1007/s11695-018-3311-z,7,mesri
10.1007/s10827-019-00730-8,7,mesri
10.1088/1361-6382/ab4707,8,mesri
10.1007/s11084-016-9508-z,3,mesri
10.1016/j.meegid.2018.05.021,7,mesri
10.1016/j.optmat.2018.05.067,8,mesri
10.1016/j.biosystems.2020.104255,0,mesri
10.1111/plb.12425,0,mesri
10.1136/annrheumdis-2019-215387,7,mesri
10.1016/j.matpr.2019.10.101,8,mesri
10.1140/epjc/s10052-016-4577-8,8,mesri
10.1016/j.jfs.2020.100811,2,mesri
10.1016/j.jfo.2019.12.025,7,mesri
10.1007/s13347-016-0213-7,5,mesri
10.1155/2019/4578501,4,mesri
10.1007/978-3-319-45856-4_10,2,mesri
10.1127/entomologia/2017/0500,0,mesri
10.1002/ejoc.201800064,1,mesri
10.1016/j.apacoust.2019.107180,8,mesri
10.1038/s41419-020-03344-6,7,mesri
10.1038/s41390-020-1086-0,7,mesri
10.1001/jamaneurol.2019.2670,7,mesri
10.1016/j.algal.2018.08.022,0,mesri
10.3847/0067-0049/226/2/21,8,mesri
10.1051/0004-6361/202039185,3,mesri
10.1016/j.cell.2018.02.047,0,mesri
10.1038/s41893-019-0404-1,0,mesri
10.3389/fpls.2016.01916,0,mesri
10.1177/1538574418800128,7,mesri
10.3389/fcomp.2021.661178,7,mesri
10.3389/fcell.2016.00053,0,mesri
10.1016/j.jphotobiol.2018.09.016,0,mesri
10.1016/j.mejo.2016.10.011,4,mesri
10.1007/978-3-319-26932-0_3,1,mesri
10.1007/s40279-018-01038-w,0,mesri
10.1007/978-3-319-66182-7_40,2,mesri
10.1051/0004-6361/201833197,8,mesri
10.1016/j.jda.2018.11.010,2,mesri
10.1016/j.semarthrit.2021.04.016,7,mesri
10.1016/j.ecolind.2019.05.011,0,mesri
10.3390/genes10100740,0,mesri
10.1051/0004-6361/201629590,8,mesri
10.1002/pssb.201900639,8,mesri
