source_doi,published-print-date,is-referenced-by-count,funder,published-online-date,journal-published-print-date
10.1051/0004-6361/202037556,2020.0,13.0,,2020.0,
10.1093/mnras/staa1862,2020.0,1.0,"IPEV,Centre National de la Recherche Scientifique",2020.0,2020.0
10.1051/0004-6361/202038793,2020.0,3.0,,2020.0,
10.1007/s10801-020-00984-x,,0.0,,2020.0,
10.1038/s41598-020-76180-5,2020.0,16.0,"Seventh Framework Programme,Horizon 2020,Ministry of Education and Science of the Republic of Serbia",2020.0,2020.0
10.1080/21505594.2020.1838116,2020.0,6.0,"French National Research Institute for Agriculture, Food and Environment,European Union’s Seventh Framework Program for research, technological development and demonstration",2020.0,2020.0
10.1103/PhysRevD.102.084062,,9.0,"University of Auckland,UK Space Agency,Deutsche Forschungsgemeinschaft,Centre National d’Etudes Spatiales,James Cook Fellowship,Royal Society Te Apārangi",2020.0,2020.0
10.1364/CLEO_QELS.2020.FM2P.1,2020.0,0.0,,,
10.1021/acs.energyfuels.0c02233,2020.0,2.0,"State Key Laboratory of Coal Mine Disaster Dynamics and Control,China Postdoctoral Science Foundation,National Natural Science Foundation of China",2020.0,2020.0
10.5252/anthropozoologica2020v55a14,2020.0,0.0,,,
10.1103/PhysRevResearch.2.023059,,4.0,National Research Foundation Singapore,2020.0,2020.0
10.1364/CLEO_AT.2020.ATh4I.6,2020.0,1.0,,,
10.1007/s11075-020-01022-4,2021.0,0.0,,2020.0,2021.0
10.1038/s41467-020-19708-7,2020.0,1.0,,2020.0,2020.0
10.1051/0004-6361/202038327,2020.0,8.0,,2020.0,
10.1051/0004-6361/202038334,2020.0,10.0,,2020.0,
10.3847/2041-8213/abb655,2020.0,43.0,,2020.0,2020.0
10.5802/CRMATH.24,,0.0,,2020.0,
10.1051/0004-6361/202038753,2020.0,4.0,,2020.0,
10.1109/OCEANSE.2019.8867216,2019.0,0.0,,,
10.1016/j.cola.2020.100998,2020.0,1.0,,,
10.1051/0004-6361/201322042e,2019.0,0.0,,2019.0,
10.1117/12.2554979,2020.0,0.0,,,
10.1051/0004-6361/202038482,2020.0,11.0,,2020.0,
10.1007/s00191-020-00712-5,2020.0,1.0,,2020.0,2020.0
10.1136/bjsports-2020-103091,2021.0,4.0,,2020.0,2021.0
10.1515/nanoph-2020-0365,2020.0,3.0,"European Research Council,National Science Foundation of China,Zijiang Endowed Young Scholar Fund,East China Normal University,Overseas Expertise Introduction Project for Discipline Innovation",2020.0,2020.0
10.1371/journal.ppat.1008660,,1.0,,2020.0,
10.3847/1538-4357/abaabb,,2.0,,2020.0,
10.3390/s20216081,,1.0,,2020.0,
10.1051/0004-6361/201937249,2020.0,5.0,,2020.0,
10.1051/0004-6361/202037980,2020.0,6.0,,2020.0,
10.3934/KRM.2019028,2019.0,2.0,,,2019.0
10.1038/s41598-020-75550-3,2020.0,1.0,"Agence Nationale de la Recherche,Academy of Korean Studies,H2020 Marie Skłodowska-Curie Actions",2020.0,2020.0
10.1093/mnras/staa1846,2020.0,35.0,"Australian Research Council,CNES,SRNSF,CNES,NASA,MIRO,NASA,EPSCoR,NSF,AST",2020.0,2020.0
10.1190/geo2019-0596.1,,4.0,,2020.0,
10.3847/1538-3881/abb9ab,,20.0,"NASA,NSF NOIRLab",2020.0,
10.3390/cells9112495,,21.0,,2020.0,
10.1016/j.jcp.2020.109964,2021.0,0.0,"the French MathIT program,the Italian project",,
10.1016/j.medmal.2020.10.006,2021.0,2.0,,,2021.0
10.5194/se-11-2075-2020,,9.0,"European Research Council,Japan Society for the Promotion of Science",2020.0,
10.1051/0004-6361/202038304,2020.0,15.0,European Research Council,2020.0,
10.1103/PhysRevE.102.053102,,1.0,Japan Society for the Promotion of Science,2020.0,2020.0
10.1093/GJI/GGZ444,2020.0,3.0,,2019.0,2020.0
10.1038/s41576-020-0251-y,2020.0,104.0,,2020.0,2020.0
10.1016/j.aim.2020.107493,2021.0,2.0,"CMUP,FCT,FCT,FCT,Beatriu de Pinós,FP7 - PEOPLE - 2013 - CIG - GEOMODULI,Swiss National Science Foundation,National Science Foundation",,
10.1558/jma.42349,,0.0,,2020.0,
10.1051/bsgf/2020008,2020.0,4.0,FP7-IRSES-MEDYNA project,2020.0,
10.1016/j.tranon.2020.100937,2021.0,1.0,,,2021.0
10.1103/PhysRevFluids.5.113503,,0.0,"Centre National de la Recherche Scientifique,European Space Agency,Deutsches Zentrum für Luft- und Raumfahrt",2020.0,2020.0
10.1007/s10801-020-00986-9,,5.0,"KAKENKI,Agence Nationale de la Recherche",2020.0,
10.1109/SAS48726.2020.9220041,2020.0,1.0,,,
10.3389/fcell.2020.571359,,2.0,,2020.0,
10.1038/s41566-020-00715-5,2021.0,20.0,,2020.0,2021.0
10.1051/0004-6361/202038686,2020.0,10.0,"Funding for the DPAC has been provided by national institutions, in particular the institutions participating in the {\it Gaia} Multilateral Agreement.,Programme National Cosmologie et Galaxies (PNCG) of CNRS/INSU with INP and IN2P3, co-funded by CEA and CNES,Agence Nationale de la Recherche,BQR OCA,BQR Lagrange",2020.0,
10.3390/ijms21238957,,9.0,,2020.0,
10.1021/acssuschemeng.0c04263,2020.0,9.0,"European Regional Development Fund,Horizon 2020 Framework Programme,Funda??o para a Ci?ncia e a Tecnologia,Centre of Excellence of Multifunctional Architectured Materials, Universit? Grenoble Alpes,Rh?ne-Alpes region",2020.0,2020.0
10.1007/s10340-020-01295-7,2021.0,0.0,,2020.0,2021.0
10.1007/978-3-030-62466-8_19,2020.0,13.0,,2020.0,
10.3390/w12112968,,4.0,,2020.0,
10.1021/acsabm.0c00788,2020.0,7.0,Horizon 2020 Framework Programme,2020.0,2020.0
10.1007/s11053-020-09759-4,2021.0,4.0,National Natural Science Foundation of China,2020.0,2021.0
10.1016/j.frl.2020.101853,2021.0,27.0,,,
10.1093/gji/ggaa434,2020.0,11.0,"Chevron,Shell United States,Total,University of Tehran",2020.0,2020.0
10.1038/s41419-020-03187-1,2020.0,13.0,,2020.0,2020.0
10.1016/j.jbusres.2020.11.008,2021.0,24.0,,,
10.1016/j.renene.2020.11.007,2021.0,11.0,National Center for Scientific and Technical Research,,
10.1029/2020JB020221,2020.0,1.0,Agence Nationale de la Recherche,2020.0,2020.0
10.1007/978-3-030-61244-3_15,2020.0,0.0,,2020.0,
10.1134/S1063783420110165,2020.0,0.0,,2020.0,2020.0
10.1016/j.bbr.2020.112972,2021.0,3.0,"Univerzita Karlova v Praze,Campus France",,
10.1007/s12220-020-00562-4,,1.0,,2020.0,
10.1098/rsta.2019.0476,2020.0,3.0,"Gobierno Vasco,Ministerio de Ciencia e Innovación,Ministerio de Economía y Competitividad",2020.0,2020.0
10.1016/j.gr.2020.10.012,2021.0,3.0,"National Research Foundation of Korea,Yonsei University",,
10.3390/molecules25215187,,3.0,,2020.0,
10.1152/AJPENDO.00279.2020,2020.0,0.0,"Societe Francophone du Diabete,INSERM, Region PACA",,2020.0
10.1136/bjsports-2020-102025,2021.0,85.0,,2020.0,2021.0
10.1051/0004-6361/202038526,2020.0,9.0,"H2020 European Research Council,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior - CAPES- FAPERJ/PAPDRJ,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro,Fundação de Amparo à Pesquisa do Estado de São Paulo,Ministerio de Ciencia, Innovación y Universidades,Ministerio de Ciencia, Innovación y Universidades - MCIU/AEI/FEDER, UE - Spain,National Science Foundation",2020.0,
10.1007/978-3-030-56750-7_50,2020.0,0.0,,2020.0,
10.1021/acs.biomac.0c01283,2020.0,6.0,"Ministerio de Ciencia, Innovaci?n y Universidades,Ministerio de Ciencia e Innovaci?n,European Regional Development Fund,Ministerio de Econom?a y Competitividad,Instituto de Salud Carlos III,Junta de Comunidades de Castilla-La Mancha,Universidad de Alcal?,Agencia Estatal de Investigaci?n",2020.0,2020.0
10.1088/2053-1591/ab201b,,1.0,,2019.0,
10.3390/toxins11060367,,14.0,"Agence Nationale de la Recherche,Fondation Leducq",2019.0,
10.1038/s41598-019-46067-1,2019.0,6.0,,2019.0,2019.0
10.1016/j.quascirev.2019.07.013,2019.0,7.0,"Deutsche Forschungsgemeinschaft,DFG,German Research Foundation,AMS,University of Cologne,PALEOPLANT,EU Horizons 2020,Spanish Ministerio de Economía, Industria y Competitividad",,
10.1103/PhysRevLett.123.043902,,29.0,"European Regional Development Fund,Bundesministerium für Bildung und Forschung,Agence Nationale de la Recherche,Conseil Régional Provence-Alpes-Côte d’Azur",2019.0,2019.0
10.1063/1.5112636,2019.0,0.0,,,
10.1016/j.eurpolymj.2019.07.026,2019.0,22.0,,,
10.1016/j.jbiomech.2019.07.020,2019.0,37.0,,,
10.22489/CinC.2018.355,,0.0,,2018.0,
10.1016/j.tecto.2019.06.021,2019.0,4.0,JSPS,,
10.1016/j.ab.2019.113343,2019.0,0.0,,,
10.1038/s41534-019-0149-8,2019.0,48.0,"Ministry of Education - Singapore,Narodowe Centrum Nauki",2019.0,2019.0
10.1126/scitranslmed.aav5467,2019.0,33.0,"NIH Clinical Center,H2020 European Research Council,Agence Nationale de la Recherche,Institut National Du Cancer,Institut National Du Cancer,Institut National Du Cancer,UCLA center for accelerated innovation,Canceropole Ile de France",,2019.0
10.1051/0004-6361/201834970,2019.0,11.0,,2019.0,
10.1080/00150193.2019.1574652,2019.0,0.0,"Government of the Russian Federation,Ministry of Science and Higher Education of the Russian Federation",2019.0,2019.0
10.22489/CinC.2018.299,,0.0,,2018.0,
10.1007/s10461-019-02585-7,2020.0,7.0,Agence Nationale de Recherches sur le Sida et les Hépatites Virales,2019.0,2020.0
10.1038/s41586-019-1359-0,2019.0,28.0,,2019.0,2019.0
10.1007/s10013-018-0296-9,2019.0,1.0,,2018.0,2019.0
10.1038/s41556-019-0362-x,2019.0,16.0,,2019.0,2019.0
10.1111/ecoj.12635,2019.0,6.0,,2019.0,2019.0
10.1007/978-3-030-22996-2_12,2019.0,3.0,,2019.0,
10.1038/s41467-019-11030-1,2019.0,150.0,,2019.0,2019.0
10.1093/mnras/stz1647,2019.0,25.0,"Independent Research Fund Denmark,Fondo Nacional de Desarrollo Científico y Tecnológico",2019.0,2019.0
10.1177/1045389X19862358,2019.0,24.0,,2019.0,2019.0
10.1007/s00334-019-00739-0,2020.0,8.0,,2019.0,2020.0
10.1029/2019JB017512,2019.0,26.0,"DeGregorio Family Foundation,Agence Nationale de la Recherche,Deutsche Forschungsgemeinschaft,Grantová Agentura České Republiky",2019.0,2019.0
10.1021/acs.langmuir.9b00882,2019.0,3.0,"Agence Nationale de la Recherche,Japan Society for the Promotion of Science,Minist?re des Affaires ?trang?res et du D?veloppement International",2019.0,2019.0
10.1007/s42235-019-0058-8,2019.0,7.0,,2019.0,2019.0
10.3389/fimmu.2019.01408,,83.0,"Fondation pour la Recherche Médicale,Agence Nationale de la Recherche",2019.0,
10.1016/j.rhum.2019.05.003,2019.0,0.0,,,2019.0
10.15252/emmm.201910291,2019.0,15.0,Agence Nationale de la Recherche,2019.0,2019.0
10.1515/ract-2019-3120,2019.0,11.0,,2019.0,2019.0
10.1021/acsanm.8b01558,2018.0,14.0,"Agence Nationale de la Recherche,Deutsche Forschungsgemeinschaft,Conselho Nacional de Desenvolvimento Cient?fico e Tecnol?gico",2018.0,2018.0
10.1038/s41598-019-46559-0,2019.0,9.0,"U.S. Department of Health &amp; Human Services | NIH | National Cancer Institute,Agence Nationale de la Recherche",2019.0,2019.0
10.1016/j.puhe.2019.06.011,2019.0,24.0,Institut National de la Santé et de la Recherche Médicale,,
10.1016/j.neuropharm.2019.107715,2019.0,4.0,"Agence Nationale de la Recherche,Centre National de la Recherche Scientifique",,
10.1111/jir.12674,2019.0,3.0,,2019.0,2019.0
10.3917/inno.059.0151,2019.0,2.0,,,2019.0
10.1007/s13555-019-00315-4,2019.0,5.0,ISDIN,2019.0,2019.0
10.1080/00150193.2019.1574665,2019.0,6.0,,2019.0,2019.0
10.1002/cbdv.201900280,2019.0,9.0,"CRIEPPAM,EUCLIDE project,SPLP Funds,PACA region",2019.0,2019.0
10.1002/oa.2798,2019.0,1.0,Shelby White-Leon Levy Foundation,2019.0,2019.0
10.1051/jbio/2019020,2019.0,0.0,,2019.0,
10.1103/PhysRevD.99.122002,,50.0,"National Science Foundation,Science and Technology Facilities Council,Australian Research Council,Instituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Council of Scientific and Industrial Research,Department of Science and Technology, Ministry of Science and Technology,Science and Engineering Research Board,Ministry of Human Resource Development,Narodowe Centrum Nauki,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Russian Foundation for Basic Research,Russian Science Foundation,European Commission,European Regional Development Fund,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Ontario Ministry of Economic Development and Innovation,Canadian Institute for Advanced Research,National Natural Science Foundation of China,Leverhulme Trust,Ministry of Science and Technology, Taiwan,Kavli Foundation,Natural Sciences and Engineering Research Council of Canada,Nemzeti Kutatási és Technológiai Hivatal,Max-Planck-Society,Vicepresidència i Conselleria d’Innovació,Recerca i Turisme,Conselleria d’Educació i Universitat del Govern de les Illes Balears,Conselleria d’Educació,Cultura i Esport de la Generalitat Valenciana,Lyon Institute of Origins,Brazilian Ministry of Science, Technology, Innovations, and Communications,International Center for Theoretical Physics South American Institute for Fundamental Research,Research Grants Council of Hong Kong",2019.0,2019.0
10.1093/cvr/cvz127,2019.0,36.0,"Ministero della Salute,Centre National de la Recherche Scientifique,CNRS,European Research Council,ERC,Ministero della Salute,Fondazione Cariplo,Ministry of Education,University and Research",2019.0,2019.0
10.1039/c9sm00724e,,2.0,,2019.0,2019.0
10.3934/ipi.2019038,2019.0,2.0,,,2019.0
10.1016/j.clinbiomech.2019.07.022,2019.0,1.0,Fondation Garches,,
10.1051/0004-6361/201935772,2019.0,25.0,,2019.0,
10.1016/j.bj.2019.05.007,2019.0,12.0,"Institut National du Cancer,Canceropole PACA,INSERM,CNRS,Bristol-Myers Squibb Foundation for Research in Immuno-Oncology,La Ligue contre le Cancer,French Government",,2019.0
10.24187/ecostat.2018.503d.1961,2019.0,3.0,,2019.0,2019.0
10.1145/3309697.3331480,2019.0,10.0,,2019.0,
10.1007/s00208-019-01879-4,2020.0,6.0,,2019.0,2020.0
10.1088/1751-8121/ab2607,2019.0,7.0,Agence Nationale de la Recherche,2019.0,2019.0
10.1016/j.automatica.2019.07.004,2019.0,9.0,"EQUIPEX Robotex,ANR-DACAR",,
10.1016/j.jbspin.2019.06.009,2020.0,1.0,,,2020.0
10.3389/fphys.2018.01627,,16.0,,2018.0,
10.1007/s12346-018-0290-3,2019.0,1.0,,2018.0,2019.0
10.1103/PhysRevA.100.013624,,2.0,"U.S. Department of Energy,Los Alamos National Laboratory,Laboratory Directed Research and Development",2019.0,2019.0
10.1007/978-3-030-22015-0_42,2019.0,2.0,,2019.0,
10.1007/978-3-030-24289-3_46,2019.0,1.0,,2019.0,
10.1109/IGCC.2018.8752131,2018.0,3.0,,,
10.1145/3304112.3325610,2019.0,5.0,Agence Nationale de la Recherche,,
10.3390/ijms20133266,,3.0,,2019.0,
10.1371/journal.pone.0219666,,7.0,"Agence Nationale de la Recherche,Agence Nationale de la Recherche",2019.0,
10.1155/2019/4578501,2019.0,0.0,,,
10.1016/j.comtox.2019.100098,2019.0,5.0,Association Nationale de la Recherche Technique,,
10.1063/1.5114156,2019.0,0.0,,,
10.1017/eso.2018.88,2019.0,4.0,,2018.0,2019.0
10.1016/j.stem.2019.04.012,2019.0,48.0,"La Ligue Contre le Cancer (Equipe Labellisée,Agence Nationale de la Recherche,WWCR",,2019.0
10.1007/s10596-019-9816-2,2019.0,3.0,,2019.0,2019.0
10.1364/OE.27.021794,2019.0,3.0,Agence Nationale de la Recherche (ANR),2019.0,2019.0
10.3389/fimmu.2019.01688,,23.0,"Agence Nationale de la Recherche,Seventh Framework Programme",2019.0,
10.1126/science.aav1002,2019.0,37.0,European Research Council,,2019.0
10.1016/j.solener.2019.07.004,2019.0,24.0,National Center for Scientific and Technical Research (CNRST) in Morocco,,
10.1214/19-EJS1565,2019.0,1.0,,,
10.1016/j.neucli.2019.07.012,2019.0,9.0,Assistance publique-Hôpitaux de Paris,,2019.0
10.1109/CCGRID.2019.00047,2019.0,0.0,,,
10.1108/JKM-06-2018-0353,2019.0,23.0,,,2019.0
10.1109/LPT.2019.2924652,2019.0,15.0,"ORAU Program at Nazarbayev University,Agence Nationale de la Recherche",,
10.1103/PhysRevFluids.4.064804,,4.0,"Fondo Nacional de Desarrollo Científico y Tecnológico,Comisión Nacional de Investigación Científica y Tecnológica",2019.0,2019.0
10.1016/j.tecto.2019.228165,2019.0,6.0,"IGEPN,IRD,INSU,CNRS,ANR,NERC,IRIS,NSF,Programa Formacion de Capital Humano Avanzado, BECAS DE DOCTORADO EN EL EXTRANJERO, BECAS CHILE,ANR,UCA/JEDI",,
10.1051/0004-6361/201834229,2019.0,100.0,,2019.0,
10.1111/1744-7917.12705,2020.0,1.0,National Natural Science Foundation of China,2019.0,2020.0
10.22489/CinC.2018.375,,0.0,,2018.0,
10.1002/macp.201900241,2019.0,2.0,,2019.0,2019.0
10.3389/fcell.2018.00178,,20.0,,2019.0,
10.4000/archeomed.16405,2018.0,0.0,,,2018.0
10.25088/ComplexSystems.28.2.197,2019.0,1.0,,2019.0,2019.0
10.1002/lpor.201800226,2019.0,24.0,"Agence Nationale de la Recherche,H2020 European Research Council",2019.0,2019.0
10.1109/FG.2019.8756622,2019.0,0.0,,,
10.3390/antibiotics8020077,,20.0,Horizon 2020 Framework Programme,2019.0,
10.1103/PhysRevE.100.012216,,4.0,"Centre National de la Recherche Scientifique,Deutsche Forschungsgemeinschaft",2019.0,2019.0
10.1021/acsomega.9b00969,2019.0,17.0,,2019.0,2019.0
10.1090/tran/7476,2019.0,2.0,Centre National de la Recherche Scientifique,,2019.0
10.1029/2019JB017324,2019.0,15.0,European Commission,2019.0,2019.0
10.1029/2019JB017454,2019.0,2.0,,2019.0,2019.0
10.1111/tra.12678,,5.0,"Agence Nationale de la Recherche,Fondation ARC pour la Recherche sur le Cancer,EU Joint Programme – Neurodegenerative Disease Research",2019.0,
10.1093/mnras/stz356,2019.0,54.0,"Science and Technology Facilities Council,European Research Council,State Key Laboratory of Bioactive Substance and Function of Natural Medicines",2019.0,2019.0
10.1534/g3.120.401498,2020.0,1.0,,2020.0,2020.0
10.1016/j.biochi.2020.11.004,2021.0,39.0,,,
10.1016/j.ijdrr.2020.101945,2021.0,7.0,"Aix-Marseille University,FEDER",,
10.1080/02640414.2020.1845439,2021.0,7.0,,2020.0,2021.0
10.1142/9789813278387_0017,2020.0,0.0,,2020.0,
10.1140/epjst/e2020-000119-3,2020.0,3.0,,2020.0,2020.0
10.1127/entomologia/2020/1009,2020.0,1.0,,,2020.0
10.1109/DSD51259.2020.00090,2020.0,6.0,,,
10.1038/s41467-020-19430-4,2020.0,14.0,,2020.0,2020.0
10.3389/fmolb.2020.590842,,10.0,Agence Nationale de la Recherche,2020.0,
10.23919/SoftCOM50211.2020.9238239,2020.0,0.0,,,
10.1038/s41586-020-2889-1,2020.0,28.0,,2020.0,2020.0
10.3847/1538-4357/abb80c,,1.0,,2020.0,
10.3390/w12113180,,0.0,,2020.0,
10.1073/pnas.2005255117,2020.0,15.0,,2020.0,2020.0
10.1137/19M1299311,2020.0,7.0,Agence Nationale de la Recherche,2020.0,2020.0
10.1016/j.lithos.2020.105870,2021.0,0.0,Ministère de l'Enseignement Supérieur et de la Recherche Scientifique,,
10.1051/0004-6361/202038614,2020.0,6.0,,2020.0,
10.1007/s11695-020-05133-8,2021.0,1.0,Università degli Studi di Salerno,2020.0,2021.0
10.1109/SAS48726.2020.9220021,2020.0,3.0,,,
10.1007/978-981-15-7106-0_38,2021.0,3.0,,2020.0,
10.1051/0004-6361/202038633,2020.0,32.0,H2020 European Research Council,2020.0,
10.1007/978-3-030-56750-7_49,2020.0,0.0,,2020.0,
10.1021/acs.jmedchem.0c01059,2020.0,14.0,"Ministerio de Ciencia, Innovaci?n y Universidades,European Regional Development Fund,Ministerio de Econom?a y Competitividad,China Scholarship Council,National Natural Science Foundation of China,la Ligue contre le cancer Paris Ile-de-France",2020.0,2020.0
10.1038/s41598-020-76925-2,2020.0,2.0,"Université Côte d’Azur,Groupe Clarins,Centre Scientifique de Monaco,Centre National de la Recherche Scientifique,Institut National de la Santé et de la Recherche Médicale",2020.0,2020.0
10.3389/fonc.2020.557643,,3.0,Institut National de la Santé et de la Recherche Médicale,2020.0,
10.1186/s13023-020-01562-x,2020.0,11.0,"Consumers, Health and Food Executive Agency,Instituto de Salud Carlos III,CIBERER",2020.0,2020.0
10.1038/s41419-020-03175-5,2020.0,32.0,"Fondation de France « Recherche fondamentale et translationnelle sur le cancer : étude des résistances aux traitements ».,INSERM, University of Nice Sophia-Antipolis, Canceropole PACA, and SATT Sud-Est.",2020.0,2020.0
10.1063/5.0033273,2020.0,2.0,ANID - Millenium Science Initiative Program,,2020.0
10.1016/j.apnum.2020.11.001,2021.0,2.0,French National Research Agency,,
10.3390/genes11111347,,14.0,,2020.0,
10.1007/978-3-030-61244-3_17,2020.0,2.0,,2020.0,
10.1080/0960085X.2020.1832868,2020.0,9.0,,2020.0,2020.0
10.1051/medsci/2020201,2020.0,1.0,"Ligue Nationale Contre le Cancer,Institut National Du Cancer",2020.0,
10.35848/1882-0786/abc1cd,2020.0,0.0,,2020.0,2020.0
10.1016/j.mam.2020.100922,2021.0,11.0,"Fondation de France,Agence Nationale de la Recherche,European Research Council",,
